2.00 0.53 -1.72 -1.45 0.94 1.95 0.10 -1.90 -1.11 1.31 1.81 -0.34 -1.99 -0.72 1.61 1.58 -0.77 -1.98 -0.29 1.83 1.27 -1.15 -1.88 0.15 1.96 0.90 -1.48 -1.69 0.58 2.00 0.49 -1.74 -1.41 0.99 1.94 0.05 -1.91 -1.07 1.34 1.79 -0.39 -1.99 -0.67 1.64 1.55 -0.81 -1.98 -0.24 1.85 1.23 -1.19 -1.87 0.20 1.97 0.86 -1.51 -1.66 0.63 2.00 0.44 -1.76 -1.38 1.03 1.93
2.00 0.44 -1.81 -1.23 1.27 1.79 -0.49 -2.00 -0.39 1.83 1.19 -1.31 -1.76 0.53 2.00 0.34 -1.85 -1.15 1.34 1.74 -0.58 -1.99 -0.29 1.87 1.11 -1.38 -1.72 0.63 1.99 0.24 -1.88 -1.07 1.41 1.69 -0.67 -1.98 -0.20 1.90 1.03 -1.45 -1.66 0.72 1.98 0.15 -1.91 -0.99 1.48 1.64 -0.77 -1.97 -0.10 1.93 0.94 -1.51 -1.61 0.81 1.96 0.05 -1.94 -0.90 1.55 1.58 -0.86 -1.95
2.00 0.34 -1.88 -0.99 1.55 1.51 -1.03 -1.87 0.39 2.00 0.29 -1.90 -0.94 1.58 1.48 -1.07 -1.85 0.44 2.00 0.24 -1.91 -0.90 1.61 1.45 -1.11 -1.83 0.49 1.99 0.20 -1.93 -0.86 1.64 1.41 -1.15 -1.81 0.53 1.99 0.15 -1.94 -0.81 1.66 1.38 -1.19 -1.79 0.58 1.98 0.10 -1.95 -0.77 1.69 1.34 -1.23 -1.76 0.63 1.98 0.05 -1.96 -0.72 1.72 1.31 -1.27 -1.74 0.67 1.97
2.00 0.24 -1.94 -0.72 1.76 1.15 -1.48 -1.51 1.11 1.79 -0.67 -1.95 0.20 2.00 0.29 -1.93 -0.77 1.74 1.19 -1.45 -1.55 1.07 1.81 -0.63 -1.96 0.15 2.00 0.34 -1.91 -0.81 1.72 1.23 -1.41 -1.58 1.03 1.83 -0.58 -1.97 0.10 1.99 0.39 -1.90 -0.86 1.69 1.27 -1.38 -1.61 0.99 1.85 -0.53 -1.98 0.05 1.99 0.44 -1.88 -0.90 1.66 1.31 -1.34 -1.64 0.94 1.87 -0.49 -1.98
2.00 0.15 -1.98 -0.44 1.91 0.72 -1.81 -0.99 1.66 1.23 -1.48 -1.45 1.27 1.64 -1.03 -1.79 0.77 1.90 -0.49 -1.97 0.20 2.00 0.10 -1.98 -0.39 1.93 0.67 -1.83 -0.94 1.69 1.19 -1.51 -1.41 1.31 1.61 -1.07 -1.76 0.81 1.88 -0.53 -1.96 0.24 2.00 0.05 -1.99 -0.34 1.94 0.63 -1.85 -0.90 1.72 1.15 -1.55 -1.38 1.34 1.58 -1.11 -1.74 0.86 1.87 -0.58 -1.95 0.29 1.99
2.00 0.05 -2.00 -0.15 1.99 0.24 -1.98 -0.34 1.96 0.44 -1.94 -0.53 1.91 0.63 -1.88 -0.72 1.85 0.81 -1.81 -0.90 1.76 0.99 -1.72 -1.07 1.66 1.15 -1.61 -1.23 1.55 1.31 -1.48 -1.38 1.41 1.45 -1.34 -1.51 1.27 1.58 -1.19 -1.64 1.11 1.69 -1.03 -1.74 0.94 1.79 -0.86 -1.83 0.77 1.87 -0.67 -1.90 0.58 1.93 -0.49 -1.95 0.39 1.97 -0.29 -1.98 0.20 1.99 -0.10 -2.00
2.00 -0.05 -2.00 0.15 1.99 -0.24 -1.98 0.34 1.96 -0.44 -1.94 0.53 1.91 -0.63 -1.88 0.72 1.85 -0.81 -1.81 0.90 1.76 -0.99 -1.72 1.07 1.66 -1.15 -1.61 1.23 1.55 -1.31 -1.48 1.38 1.41 -1.45 -1.34 1.51 1.27 -1.58 -1.19 1.64 1.11 -1.69 -1.03 1.74 0.94 -1.79 -0.86 1.83 0.77 -1.87 -0.67 1.90 0.58 -1.93 -0.49 1.95 0.39 -1.97 -0.29 1.98 0.20 -1.99 -0.10 2.00
2.00 -0.15 -1.98 0.44 1.91 -0.72 -1.81 0.99 1.66 -1.23 -1.48 1.45 1.27 -1.64 -1.03 1.79 0.77 -1.90 -0.49 1.97 0.20 -2.00 0.10 1.98 -0.39 -1.93 0.67 1.83 -0.94 -1.69 1.19 1.51 -1.41 -1.31 1.61 1.07 -1.76 -0.81 1.88 0.53 -1.96 -0.24 2.00 -0.05 -1.99 0.34 1.94 -0.63 -1.85 0.90 1.72 -1.15 -1.55 1.38 1.34 -1.58 -1.11 1.74 0.86 -1.87 -0.58 1.95 0.29 -1.99
2.00 -0.24 -1.94 0.72 1.76 -1.15 -1.48 1.51 1.11 -1.79 -0.67 1.95 0.20 -2.00 0.29 1.93 -0.77 -1.74 1.19 1.45 -1.55 -1.07 1.81 0.63 -1.96 -0.15 2.00 -0.34 -1.91 0.81 1.72 -1.23 -1.41 1.58 1.03 -1.83 -0.58 1.97 0.10 -1.99 0.39 1.90 -0.86 -1.69 1.27 1.38 -1.61 -0.99 1.85 0.53 -1.98 -0.05 1.99 -0.44 -1.88 0.90 1.66 -1.31 -1.34 1.64 0.94 -1.87 -0.49 1.98
2.00 -0.34 -1.88 0.99 1.55 -1.51 -1.03 1.87 0.39 -2.00 0.29 1.90 -0.94 -1.58 1.48 1.07 -1.85 -0.44 2.00 -0.24 -1.91 0.90 1.61 -1.45 -1.11 1.83 0.49 -1.99 0.20 1.93 -0.86 -1.64 1.41 1.15 -1.81 -0.53 1.99 -0.15 -1.94 0.81 1.66 -1.38 -1.19 1.79 0.58 -1.98 0.10 1.95 -0.77 -1.69 1.34 1.23 -1.76 -0.63 1.98 -0.05 -1.96 0.72 1.72 -1.31 -1.27 1.74 0.67 -1.97
2.00 -0.44 -1.81 1.23 1.27 -1.79 -0.49 2.00 -0.39 -1.83 1.19 1.31 -1.76 -0.53 2.00 -0.34 -1.85 1.15 1.34 -1.74 -0.58 1.99 -0.29 -1.87 1.11 1.38 -1.72 -0.63 1.99 -0.24 -1.88 1.07 1.41 -1.69 -0.67 1.98 -0.20 -1.90 1.03 1.45 -1.66 -0.72 1.98 -0.15 -1.91 0.99 1.48 -1.64 -0.77 1.97 -0.10 -1.93 0.94 1.51 -1.61 -0.81 1.96 -0.05 -1.94 0.90 1.55 -1.58 -0.86 1.95
2.00 -0.53 -1.72 1.45 0.94 -1.95 0.10 1.90 -1.11 -1.31 1.81 0.34 -1.99 0.72 1.61 -1.58 -0.77 1.98 -0.29 -1.83 1.27 1.15 -1.88 -0.15 1.96 -0.90 -1.48 1.69 0.58 -2.00 0.49 1.74 -1.41 -0.99 1.94 -0.05 -1.91 1.07 1.34 -1.79 -0.39 1.99 -0.67 -1.64 1.55 0.81 -1.98 0.24 1.85 -1.23 -1.19 1.87 0.20 -1.97 0.86 1.51 -1.66 -0.63 2.00 -0.44 -1.76 1.38 1.03 -1.93
2.00 -0.63 -1.61 1.64 0.58 -2.00 0.67 1.58 -1.66 -0.53 2.00 -0.72 -1.55 1.69 0.49 -1.99 0.77 1.51 -1.72 -0.44 1.99 -0.81 -1.48 1.74 0.39 -1.98 0.86 1.45 -1.76 -0.34 1.98 -0.90 -1.41 1.79 0.29 -1.97 0.94 1.38 -1.81 -0.24 1.96 -0.99 -1.34 1.83 0.20 -1.95 1.03 1.31 -1.85 -0.15 1.94 -1.07 -1.27 1.87 0.10 -1.93 1.11 1.23 -1.88 -0.05 1.91 -1.15 -1.19 1.90
2.00 -0.72 -1.48 1.79 0.20 -1.93 1.19 1.07 -1.96 0.34 1.72 -1.58 -0.58 1.99 -0.86 -1.38 1.85 0.05 -1.88 1.31 0.94 -1.98 0.49 1.64 -1.66 -0.44 1.98 -0.99 -1.27 1.90 -0.10 -1.83 1.41 0.81 -2.00 0.63 1.55 -1.74 -0.29 1.95 -1.11 -1.15 1.94 -0.24 -1.76 1.51 0.67 -2.00 0.77 1.45 -1.81 -0.15 1.91 -1.23 -1.03 1.97 -0.39 -1.69 1.61 0.53 -1.99 0.90 1.34 -1.87
2.00 -0.81 -1.34 1.90 -0.20 -1.74 1.61 0.44 -1.96 1.15 1.03 -1.98 0.58 1.51 -1.81 -0.05 1.85 -1.45 -0.67 1.99 -0.94 -1.23 1.94 -0.34 -1.66 1.69 0.29 -1.93 1.27 0.90 -2.00 0.72 1.41 -1.87 0.10 1.79 -1.55 -0.53 1.98 -1.07 -1.11 1.97 -0.49 -1.58 1.76 0.15 -1.88 1.38 0.77 -2.00 0.86 1.31 -1.91 0.24 1.72 -1.64 -0.39 1.95 -1.19 -0.99 1.99 -0.63 -1.48 1.83
2.00 -0.90 -1.19 1.97 -0.58 -1.45 1.88 -0.24 -1.66 1.74 0.10 -1.83 1.55 0.44 -1.94 1.31 0.77 -1.99 1.03 1.07 -1.99 0.72 1.34 -1.93 0.39 1.58 -1.81 0.05 1.76 -1.64 -0.29 1.90 -1.41 -0.63 1.98 -1.15 -0.94 2.00 -0.86 -1.23 1.96 -0.53 -1.48 1.87 -0.20 -1.69 1.72 0.15 -1.85 1.51 0.49 -1.95 1.27 0.81 -2.00 0.99 1.11 -1.98 0.67 1.38 -1.91 0.34 1.61 -1.79
2.00 -0.99 -1.03 2.00 -0.94 -1.07 2.00 -0.90 -1.11 1.99 -0.86 -1.15 1.99 -0.81 -1.19 1.98 -0.77 -1.23 1.98 -0.72 -1.27 1.97 -0.67 -1.31 1.96 -0.63 -1.34 1.95 -0.58 -1.38 1.94 -0.53 -1.41 1.93 -0.49 -1.45 1.91 -0.44 -1.48 1.90 -0.39 -1.51 1.88 -0.34 -1.55 1.87 -0.29 -1.58 1.85 -0.24 -1.61 1.83 -0.20 -1.64 1.81 -0.15 -1.66 1.79 -0.10 -1.69 1.76 -0.05 -1.72 1.74
2.00 -1.07 -0.86 1.98 -1.27 -0.63 1.94 -1.45 -0.39 1.87 -1.61 -0.15 1.76 -1.74 0.10 1.64 -1.85 0.34 1.48 -1.93 0.58 1.31 -1.98 0.81 1.11 -2.00 1.03 0.90 -1.99 1.23 0.67 -1.95 1.41 0.44 -1.88 1.58 0.20 -1.79 1.72 -0.05 -1.66 1.83 -0.29 -1.51 1.91 -0.53 -1.34 1.97 -0.77 -1.15 2.00 -0.99 -0.94 1.99 -1.19 -0.72 1.96 -1.38 -0.49 1.90 -1.55 -0.24 1.81 -1.69
2.00 -1.15 -0.67 1.93 -1.55 -0.15 1.72 -1.83 0.39 1.38 -1.98 0.90 0.94 -1.98 1.34 0.44 -1.85 1.69 -0.10 -1.58 1.91 -0.63 -1.19 2.00 -1.11 -0.72 1.94 -1.51 -0.20 1.74 -1.81 0.34 1.41 -1.97 0.86 0.99 -1.99 1.31 0.49 -1.87 1.66 -0.05 -1.61 1.90 -0.58 -1.23 2.00 -1.07 -0.77 1.95 -1.48 -0.24 1.76 -1.79 0.29 1.45 -1.96 0.81 1.03 -1.99 1.27 0.53 -1.88 1.64
2.00 -1.23 -0.49 1.83 -1.76 0.34 1.34 -1.99 1.11 0.63 -1.88 1.69 -0.20 -1.45 1.98 -0.99 -0.77 1.93 -1.61 0.05 1.55 -1.95 0.86 0.90 -1.96 1.51 0.10 -1.64 1.91 -0.72 -1.03 1.98 -1.41 -0.24 1.72 -1.87 0.58 1.15 -2.00 1.31 0.39 -1.79 1.81 -0.44 -1.27 2.00 -1.19 -0.53 1.85 -1.74 0.29 1.38 -1.99 1.07 0.67 -1.90 1.66 -0.15 -1.48 1.97 -0.94 -0.81 1.94 -1.58
2.00 -1.31 -0.29 1.69 -1.91 0.81 0.86 -1.93 1.66 -0.24 -1.34 2.00 -1.27 -0.34 1.72 -1.90 0.77 0.90 -1.94 1.64 -0.20 -1.38 2.00 -1.23 -0.39 1.74 -1.88 0.72 0.94 -1.95 1.61 -0.15 -1.41 1.99 -1.19 -0.44 1.76 -1.87 0.67 0.99 -1.96 1.58 -0.10 -1.45 1.99 -1.15 -0.49 1.79 -1.85 0.63 1.03 -1.97 1.55 -0.05 -1.48 1.98 -1.11 -0.53 1.81 -1.83 0.58 1.07 -1.98 1.51
2.00 -1.38 -0.10 1.51 -1.99 1.23 0.29 -1.64 1.96 -1.07 -0.49 1.74 -1.91 0.90 0.67 -1.83 1.85 -0.72 -0.86 1.90 -1.76 0.53 1.03 -1.95 1.66 -0.34 -1.19 1.98 -1.55 0.15 1.34 -2.00 1.41 0.05 -1.48 1.99 -1.27 -0.24 1.61 -1.97 1.11 0.44 -1.72 1.93 -0.94 -0.63 1.81 -1.87 0.77 0.81 -1.88 1.79 -0.58 -0.99 1.94 -1.69 0.39 1.15 -1.98 1.58 -0.20 -1.31 2.00 -1.45
